iteration	TMSE
53135		0.002354
53136		0.002354
53137		0.002354
53138		0.002354
53139		0.002354
53140		0.002354
53141		0.002354
53142		0.002354
53143		0.002354
53144		0.002354
53145		0.002354
53146		0.002354
53147		0.002354
53148		0.002354
53149		0.002354
53150		0.002354
53151		0.002354
53152		0.002354
53153		0.002354
53154		0.002354
53155		0.002354
53156		0.002354
53157		0.002354
53158		0.002354
53159		0.002354
53160		0.002354
53161		0.002354
53162		0.002354
53163		0.002354
53164		0.002354
53165		0.002354
53166		0.002354
53167		0.002354
53168		0.002354
53169		0.002354
53170		0.002354
53171		0.002354
53172		0.002354
53173		0.002354
53174		0.002354
53175		0.002354
53176		0.002354
53177		0.002354
53178		0.002354
53179		0.002354
53180		0.002354
53181		0.002354
53182		0.002354
53183		0.002354
53184		0.002354
53185		0.002354
53186		0.002354
53187		0.002354
53188		0.002354
53189		0.002354
53190		0.002354
53191		0.002354
53192		0.002354
53193		0.002354
53194		0.002354
53195		0.002354
53196		0.002354
53197		0.002354
53198		0.002354
53199		0.002354
53200		0.002354
53201		0.002354
53202		0.002354
53203		0.002354
53204		0.002354
53205		0.002354
53206		0.002354
53207		0.002354
53208		0.002354
53209		0.002354
53210		0.002354
53211		0.002354
53212		0.002354
53213		0.002354
53214		0.002354
53215		0.002354
53216		0.002354
53217		0.002354
53218		0.002354
53219		0.002354
53220		0.002354
53221		0.002354
53222		0.002354
53223		0.002354
53224		0.002354
53225		0.002354
53226		0.002354
53227		0.002354
53228		0.002354
53229		0.002354
53230		0.002354
53231		0.002354
53232		0.002354
53233		0.002354
53234		0.002354
53235		0.002354
53236		0.002354
53237		0.002354
53238		0.002354
53239		0.002354
53240		0.002354
53241		0.002354
53242		0.002354
53243		0.002354
53244		0.002354
53245		0.002354
53246		0.002354
53247		0.002354
53248		0.002354
53249		0.002354
53250		0.002354
53251		0.002354
53252		0.002354
53253		0.002354
53254		0.002354
53255		0.002354
53256		0.002354
53257		0.002354
53258		0.002354
53259		0.002354
53260		0.002354
53261		0.002354
53262		0.002354
53263		0.002354
53264		0.002354
53265		0.002354
53266		0.002354
53267		0.002354
53268		0.002354
53269		0.002354
53270		0.002354
53271		0.002354
53272		0.002354
53273		0.002354
53274		0.002354
53275		0.002354
53276		0.002354
53277		0.002354
53278		0.002354
53279		0.002354
53280		0.002354
53281		0.002354
53282		0.002354
53283		0.002354
53284		0.002354
53285		0.002354
53286		0.002354
53287		0.002354
53288		0.002354
53289		0.002354
53290		0.002354
53291		0.002354
53292		0.002354
53293		0.002354
53294		0.002354
53295		0.002354
53296		0.002354
53297		0.002354
53298		0.002354
53299		0.002354
53300		0.002354
53301		0.002354
53302		0.002354
53303		0.002354
53304		0.002354
53305		0.002354
53306		0.002354
53307		0.002354
53308		0.002354
53309		0.002354
53310		0.002354
53311		0.002354
53312		0.002354
53313		0.002354
53314		0.002354
53315		0.002354
53316		0.002354
53317		0.002354
53318		0.002354
53319		0.002354
53320		0.002354
53321		0.002354
53322		0.002354
53323		0.002354
53324		0.002354
53325		0.002354
53326		0.002354
53327		0.002354
53328		0.002354
53329		0.002354
53330		0.002354
53331		0.002354
53332		0.002354
53333		0.002354
53334		0.002354
53335		0.002354
53336		0.002354
53337		0.002354
53338		0.002354
53339		0.002354
53340		0.002354
53341		0.002354
53342		0.002354
53343		0.002354
53344		0.002354
53345		0.002354
53346		0.002354
53347		0.002354
53348		0.002354
53349		0.002354
53350		0.002354
53351		0.002354
53352		0.002354
53353		0.002354
53354		0.002354
53355		0.002354
53356		0.002354
53357		0.002354
53358		0.002354
53359		0.002354
53360		0.002354
53361		0.002354
53362		0.002354
53363		0.002354
53364		0.002354
53365		0.002354
53366		0.002354
53367		0.002354
53368		0.002354
53369		0.002354
53370		0.002354
53371		0.002354
53372		0.002354
53373		0.002354
53374		0.002354
53375		0.002354
53376		0.002354
53377		0.002354
53378		0.002354
53379		0.002354
53380		0.002354
53381		0.002354
53382		0.002354
53383		0.002354
53384		0.002354
53385		0.002354
53386		0.002354
53387		0.002354
53388		0.002354
53389		0.002354
53390		0.002354
53391		0.002354
53392		0.002354
53393		0.002354
53394		0.002354
53395		0.002354
53396		0.002354
53397		0.002354
53398		0.002354
53399		0.002354
53400		0.002354
53401		0.002353
53402		0.002353
53403		0.002353
53404		0.002353
53405		0.002353
53406		0.002353
53407		0.002353
53408		0.002353
53409		0.002353
53410		0.002353
53411		0.002353
53412		0.002353
53413		0.002353
53414		0.002353
53415		0.002353
53416		0.002353
53417		0.002353
53418		0.002353
53419		0.002353
53420		0.002353
53421		0.002353
53422		0.002353
53423		0.002353
53424		0.002353
53425		0.002353
53426		0.002353
53427		0.002353
53428		0.002353
53429		0.002353
53430		0.002353
53431		0.002353
53432		0.002353
53433		0.002353
53434		0.002353
53435		0.002353
53436		0.002353
53437		0.002353
53438		0.002353
53439		0.002353
53440		0.002353
53441		0.002353
53442		0.002353
53443		0.002353
53444		0.002353
53445		0.002353
53446		0.002353
53447		0.002353
53448		0.002353
53449		0.002353
53450		0.002353
53451		0.002353
53452		0.002353
53453		0.002353
53454		0.002353
53455		0.002353
53456		0.002353
53457		0.002353
53458		0.002353
53459		0.002353
53460		0.002353
53461		0.002353
53462		0.002353
53463		0.002353
53464		0.002353
53465		0.002353
53466		0.002353
53467		0.002353
53468		0.002353
53469		0.002353
53470		0.002353
53471		0.002353
53472		0.002353
53473		0.002353
53474		0.002353
53475		0.002353
53476		0.002353
53477		0.002353
53478		0.002353
53479		0.002353
53480		0.002353
53481		0.002353
53482		0.002353
53483		0.002353
53484		0.002353
53485		0.002353
53486		0.002353
53487		0.002353
53488		0.002353
53489		0.002353
53490		0.002353
53491		0.002353
53492		0.002353
53493		0.002353
53494		0.002353
53495		0.002353
53496		0.002353
53497		0.002353
53498		0.002353
53499		0.002353
53500		0.002353
53501		0.002353
53502		0.002353
53503		0.002353
53504		0.002353
53505		0.002353
53506		0.002353
53507		0.002353
53508		0.002353
53509		0.002353
53510		0.002353
53511		0.002353
53512		0.002353
53513		0.002353
53514		0.002353
53515		0.002353
53516		0.002353
53517		0.002353
53518		0.002353
53519		0.002353
53520		0.002353
53521		0.002353
53522		0.002353
53523		0.002353
53524		0.002353
53525		0.002353
53526		0.002353
53527		0.002353
53528		0.002353
53529		0.002353
53530		0.002353
53531		0.002353
53532		0.002353
53533		0.002353
53534		0.002353
53535		0.002353
53536		0.002353
53537		0.002353
53538		0.002353
53539		0.002353
53540		0.002353
53541		0.002353
53542		0.002353
53543		0.002353
53544		0.002353
53545		0.002353
53546		0.002353
53547		0.002353
53548		0.002353
53549		0.002353
53550		0.002353
53551		0.002353
53552		0.002353
53553		0.002353
53554		0.002353
53555		0.002353
53556		0.002353
53557		0.002353
53558		0.002353
53559		0.002353
53560		0.002353
53561		0.002353
53562		0.002353
53563		0.002353
53564		0.002353
53565		0.002353
53566		0.002353
53567		0.002353
53568		0.002353
53569		0.002353
53570		0.002353
53571		0.002353
53572		0.002353
53573		0.002353
53574		0.002353
53575		0.002353
53576		0.002353
53577		0.002353
53578		0.002353
53579		0.002353
53580		0.002353
53581		0.002353
53582		0.002353
53583		0.002353
53584		0.002353
53585		0.002353
53586		0.002353
53587		0.002353
53588		0.002353
53589		0.002353
53590		0.002353
53591		0.002353
53592		0.002353
53593		0.002353
53594		0.002353
53595		0.002353
53596		0.002353
53597		0.002353
53598		0.002353
53599		0.002353
53600		0.002353
53601		0.002353
53602		0.002353
53603		0.002353
53604		0.002353
53605		0.002353
53606		0.002353
53607		0.002353
53608		0.002353
53609		0.002353
53610		0.002353
53611		0.002353
53612		0.002353
53613		0.002353
53614		0.002353
53615		0.002353
53616		0.002353
53617		0.002353
53618		0.002353
53619		0.002353
53620		0.002353
53621		0.002353
53622		0.002353
53623		0.002353
53624		0.002353
53625		0.002353
53626		0.002353
53627		0.002353
53628		0.002353
53629		0.002353
53630		0.002353
53631		0.002353
53632		0.002353
53633		0.002353
53634		0.002353
53635		0.002353
53636		0.002353
53637		0.002353
53638		0.002353
53639		0.002353
53640		0.002353
53641		0.002353
53642		0.002353
53643		0.002353
53644		0.002353
53645		0.002353
53646		0.002353
53647		0.002353
53648		0.002353
53649		0.002353
53650		0.002353
53651		0.002353
53652		0.002353
53653		0.002353
53654		0.002353
53655		0.002353
53656		0.002353
53657		0.002353
53658		0.002353
53659		0.002353
53660		0.002353
53661		0.002353
53662		0.002353
53663		0.002353
53664		0.002353
53665		0.002353
53666		0.002353
53667		0.002353
53668		0.002353
53669		0.002353
53670		0.002353
53671		0.002353
53672		0.002353
53673		0.002353
53674		0.002353
53675		0.002353
53676		0.002353
53677		0.002353
53678		0.002353
53679		0.002353
53680		0.002353
53681		0.002353
53682		0.002353
53683		0.002353
53684		0.002353
53685		0.002353
53686		0.002353
53687		0.002353
53688		0.002353
53689		0.002353
53690		0.002353
53691		0.002353
53692		0.002353
53693		0.002353
53694		0.002353
53695		0.002353
53696		0.002353
53697		0.002353
53698		0.002353
53699		0.002353
53700		0.002353
53701		0.002353
53702		0.002353
53703		0.002353
53704		0.002353
53705		0.002353
53706		0.002353
53707		0.002353
53708		0.002353
53709		0.002353
53710		0.002353
53711		0.002353
53712		0.002353
53713		0.002353
53714		0.002353
53715		0.002353
53716		0.002353
53717		0.002353
53718		0.002353
53719		0.002353
53720		0.002353
53721		0.002353
53722		0.002353
53723		0.002353
53724		0.002353
53725		0.002353
53726		0.002353
53727		0.002353
53728		0.002353
53729		0.002353
53730		0.002353
53731		0.002353
53732		0.002353
53733		0.002353
53734		0.002353
53735		0.002353
53736		0.002353
53737		0.002353
53738		0.002353
53739		0.002353
53740		0.002353
53741		0.002353
53742		0.002353
53743		0.002353
53744		0.002353
53745		0.002353
53746		0.002353
53747		0.002353
53748		0.002353
53749		0.002353
53750		0.002353
53751		0.002353
53752		0.002353
53753		0.002353
53754		0.002353
53755		0.002353
53756		0.002353
53757		0.002353
53758		0.002353
53759		0.002353
53760		0.002353
53761		0.002353
53762		0.002353
53763		0.002353
53764		0.002353
53765		0.002353
53766		0.002353
53767		0.002353
53768		0.002353
53769		0.002353
53770		0.002353
53771		0.002353
53772		0.002353
53773		0.002353
53774		0.002353
53775		0.002353
53776		0.002353
53777		0.002353
53778		0.002353
53779		0.002353
53780		0.002353
53781		0.002353
53782		0.002353
53783		0.002353
53784		0.002353
53785		0.002353
53786		0.002353
53787		0.002353
53788		0.002353
53789		0.002353
53790		0.002353
53791		0.002353
53792		0.002353
53793		0.002353
53794		0.002353
53795		0.002353
53796		0.002353
53797		0.002353
53798		0.002353
53799		0.002353
53800		0.002353
53801		0.002353
53802		0.002353
53803		0.002353
53804		0.002353
53805		0.002353
53806		0.002353
53807		0.002353
53808		0.002353
53809		0.002353
53810		0.002353
53811		0.002353
53812		0.002353
53813		0.002353
53814		0.002353
53815		0.002353
53816		0.002353
53817		0.002353
53818		0.002353
53819		0.002353
53820		0.002353
53821		0.002353
53822		0.002353
53823		0.002353
53824		0.002353
53825		0.002353
53826		0.002353
53827		0.002353
53828		0.002353
53829		0.002353
53830		0.002353
53831		0.002353
53832		0.002353
53833		0.002353
53834		0.002353
53835		0.002353
53836		0.002353
53837		0.002353
53838		0.002353
53839		0.002352
53840		0.002352
53841		0.002352
53842		0.002352
53843		0.002352
53844		0.002352
53845		0.002352
53846		0.002352
53847		0.002352
53848		0.002352
53849		0.002352
53850		0.002352
53851		0.002352
53852		0.002352
53853		0.002352
53854		0.002352
53855		0.002352
53856		0.002352
53857		0.002352
53858		0.002352
53859		0.002352
53860		0.002352
53861		0.002352
53862		0.002352
53863		0.002352
53864		0.002352
53865		0.002352
53866		0.002352
53867		0.002352
53868		0.002352
53869		0.002352
53870		0.002352
53871		0.002352
53872		0.002352
53873		0.002352
53874		0.002352
53875		0.002352
53876		0.002352
53877		0.002352
53878		0.002352
53879		0.002352
53880		0.002352
53881		0.002352
53882		0.002352
53883		0.002352
53884		0.002352
53885		0.002352
53886		0.002352
53887		0.002352
53888		0.002352
53889		0.002352
53890		0.002352
53891		0.002352
53892		0.002352
53893		0.002352
53894		0.002352
53895		0.002352
53896		0.002352
53897		0.002352
53898		0.002352
53899		0.002352
53900		0.002352
53901		0.002352
53902		0.002352
53903		0.002352
53904		0.002352
53905		0.002352
53906		0.002352
53907		0.002352
53908		0.002352
53909		0.002352
53910		0.002352
53911		0.002352
53912		0.002352
53913		0.002352
53914		0.002352
53915		0.002352
53916		0.002352
53917		0.002352
53918		0.002352
53919		0.002352
53920		0.002352
53921		0.002352
53922		0.002352
53923		0.002352
53924		0.002352
53925		0.002352
53926		0.002352
53927		0.002352
53928		0.002352
53929		0.002352
53930		0.002352
53931		0.002352
53932		0.002352
53933		0.002352
53934		0.002352
53935		0.002352
53936		0.002352
53937		0.002352
53938		0.002352
53939		0.002352
53940		0.002352
53941		0.002352
53942		0.002352
53943		0.002352
53944		0.002352
53945		0.002352
53946		0.002352
53947		0.002352
53948		0.002352
53949		0.002352
53950		0.002352
53951		0.002352
53952		0.002352
53953		0.002352
53954		0.002352
53955		0.002352
53956		0.002352
53957		0.002352
53958		0.002352
53959		0.002352
53960		0.002352
53961		0.002352
53962		0.002352
53963		0.002352
53964		0.002352
53965		0.002352
53966		0.002352
53967		0.002352
53968		0.002352
53969		0.002352
53970		0.002352
53971		0.002352
53972		0.002352
53973		0.002352
53974		0.002352
53975		0.002352
53976		0.002352
53977		0.002352
53978		0.002352
53979		0.002352
53980		0.002352
53981		0.002352
53982		0.002352
53983		0.002352
53984		0.002352
53985		0.002352
53986		0.002352
53987		0.002352
53988		0.002352
53989		0.002352
53990		0.002352
53991		0.002352
53992		0.002352
53993		0.002352
53994		0.002352
53995		0.002352
53996		0.002352
53997		0.002352
53998		0.002352
53999		0.002352
54000		0.002352
54001		0.002352
54002		0.002352
54003		0.002352
54004		0.002352
54005		0.002352
54006		0.002352
54007		0.002352
54008		0.002352
54009		0.002352
54010		0.002352
54011		0.002352
54012		0.002352
54013		0.002352
54014		0.002352
54015		0.002352
54016		0.002352
54017		0.002352
54018		0.002352
54019		0.002352
54020		0.002352
54021		0.002352
54022		0.002352
54023		0.002352
54024		0.002352
54025		0.002352
54026		0.002352
54027		0.002352
54028		0.002352
54029		0.002352
54030		0.002352
54031		0.002352
54032		0.002352
54033		0.002352
54034		0.002352
